age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,y
35,admin.,single,basic.4y,unknown,no,no,telephone,may,wed,1,999,0,nonexistent,no
35,admin.,single,basic.4y,unknown,yes,no,telephone,may,wed,1,999,0,nonexistent,no
32,admin.,single,high.school,no,no,no,telephone,may,wed,2,999,0,nonexistent,no
48,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,2,999,0,nonexistent,no
35,admin.,single,basic.4y,unknown,no,no,telephone,may,wed,1,999,0,nonexistent,no
44,technician,married,professional.course,unknown,no,no,telephone,may,wed,1,999,0,nonexistent,no
43,technician,married,professional.course,no,no,no,telephone,may,wed,3,999,0,nonexistent,no
40,management,married,high.school,no,no,no,telephone,may,wed,3,999,0,nonexistent,no
50,self-employed,married,basic.4y,unknown,unknown,unknown,telephone,may,wed,3,999,0,nonexistent,no
44,technician,married,professional.course,unknown,yes,no,telephone,may,wed,1,999,0,nonexistent,no
37,blue-collar,single,basic.9y,unknown,no,no,telephone,may,wed,3,999,0,nonexistent,no
32,services,divorced,high.school,no,yes,no,telephone,may,wed,2,999,0,nonexistent,no
58,admin.,married,high.school,no,no,yes,telephone,may,wed,2,999,0,nonexistent,no
49,technician,married,high.school,no,yes,no,telephone,may,wed,2,999,0,nonexistent,no
32,blue-collar,married,basic.4y,unknown,no,no,telephone,may,wed,2,999,0,nonexistent,no
30,services,married,high.school,no,no,yes,telephone,may,wed,2,999,0,nonexistent,no
28,admin.,married,high.school,no,yes,no,telephone,may,wed,1,999,0,nonexistent,no
40,blue-collar,married,basic.4y,unknown,unknown,unknown,telephone,may,wed,1,999,0,nonexistent,no
44,management,married,university.degree,no,no,no,telephone,may,wed,1,999,0,nonexistent,no
30,services,married,professional.course,unknown,yes,no,telephone,may,wed,1,999,0,nonexistent,no
30,services,married,professional.course,unknown,no,no,telephone,may,wed,1,999,0,nonexistent,no
28,technician,single,professional.course,no,yes,no,telephone,may,wed,2,999,0,nonexistent,no
58,housemaid,married,basic.4y,no,yes,no,telephone,may,wed,2,999,0,nonexistent,no
45,blue-collar,single,high.school,unknown,no,yes,telephone,may,wed,6,999,0,nonexistent,no
35,blue-collar,married,professional.course,no,no,no,telephone,may,wed,5,999,0,nonexistent,no
57,retired,divorced,high.school,no,no,no,telephone,may,wed,2,999,0,nonexistent,no
35,admin.,divorced,high.school,no,yes,no,telephone,may,wed,2,999,0,nonexistent,no
41,technician,single,university.degree,unknown,no,no,telephone,may,wed,8,999,0,nonexistent,no
42,services,married,high.school,unknown,no,no,telephone,may,wed,2,999,0,nonexistent,no
42,blue-collar,married,basic.4y,unknown,no,no,telephone,may,wed,2,999,0,nonexistent,no
51,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,wed,6,999,0,nonexistent,no
48,management,married,university.degree,no,yes,no,telephone,may,wed,3,999,0,nonexistent,no
39,blue-collar,married,basic.6y,no,no,no,telephone,may,wed,6,999,0,nonexistent,no
47,retired,married,basic.4y,unknown,unknown,unknown,telephone,may,wed,2,999,0,nonexistent,no
34,technician,single,professional.course,no,unknown,unknown,telephone,may,wed,3,999,0,nonexistent,no
44,services,married,basic.6y,unknown,no,no,telephone,may,wed,2,999,0,nonexistent,no
52,housemaid,divorced,professional.course,no,yes,no,telephone,may,wed,4,999,0,nonexistent,no
51,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,3,999,0,nonexistent,no
49,services,married,high.school,no,no,no,telephone,may,wed,2,999,0,nonexistent,no
35,admin.,single,basic.4y,unknown,yes,no,telephone,may,wed,2,999,0,nonexistent,no
44,admin.,married,high.school,no,no,no,telephone,may,wed,3,999,0,nonexistent,no
37,admin.,married,high.school,no,yes,no,telephone,may,wed,2,999,0,nonexistent,no
47,management,married,university.degree,no,no,no,telephone,may,wed,3,999,0,nonexistent,no
43,management,married,professional.course,no,no,no,telephone,may,wed,3,999,0,nonexistent,no
40,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,wed,3,999,0,nonexistent,no
32,management,divorced,basic.4y,unknown,no,no,telephone,may,wed,4,999,0,nonexistent,no
42,blue-collar,married,basic.4y,unknown,unknown,unknown,telephone,may,wed,2,999,0,nonexistent,no
42,self-employed,married,university.degree,no,yes,no,telephone,may,wed,4,999,0,nonexistent,no
39,technician,married,professional.course,no,unknown,unknown,telephone,may,wed,2,999,0,nonexistent,no
32,housemaid,married,basic.4y,no,no,no,telephone,may,wed,2,999,0,nonexistent,no
30,services,married,unknown,no,yes,no,telephone,may,wed,4,999,0,nonexistent,no
42,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,wed,4,999,0,nonexistent,no
35,blue-collar,married,basic.6y,no,yes,yes,telephone,may,wed,3,999,0,nonexistent,no
56,retired,married,basic.4y,no,no,no,telephone,may,wed,2,999,0,nonexistent,no
40,blue-collar,married,basic.9y,unknown,no,no,telephone,may,wed,4,999,0,nonexistent,no
26,admin.,single,university.degree,no,yes,no,telephone,may,wed,2,999,0,nonexistent,no
57,management,divorced,university.degree,no,no,no,telephone,may,wed,3,999,0,nonexistent,no
51,blue-collar,married,basic.4y,no,no,no,telephone,may,wed,4,999,0,nonexistent,no
31,technician,married,professional.course,no,no,no,telephone,may,wed,2,999,0,nonexistent,no
31,admin.,married,university.degree,no,no,no,telephone,may,wed,2,999,0,nonexistent,no
60,services,married,unknown,no,no,no,telephone,may,wed,1,999,0,nonexistent,no
29,admin.,single,university.degree,no,yes,no,telephone,may,wed,1,999,0,nonexistent,no
44,entrepreneur,married,basic.4y,unknown,no,no,telephone,may,wed,2,999,0,nonexistent,yes
26,technician,single,basic.9y,no,yes,no,telephone,may,wed,3,999,0,nonexistent,no
54,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,5,999,0,nonexistent,no
34,blue-collar,single,high.school,unknown,no,yes,telephone,may,wed,3,999,0,nonexistent,no
29,admin.,single,high.school,no,yes,no,telephone,may,wed,2,999,0,nonexistent,no
33,admin.,divorced,high.school,no,yes,no,telephone,may,wed,2,999,0,nonexistent,no
35,blue-collar,single,high.school,no,yes,no,telephone,may,wed,3,999,0,nonexistent,no
42,management,married,basic.6y,no,yes,yes,telephone,may,wed,3,999,0,nonexistent,no
53,retired,married,basic.4y,unknown,yes,no,telephone,may,wed,3,999,0,nonexistent,no
51,technician,married,professional.course,no,yes,no,telephone,may,wed,2,999,0,nonexistent,no
59,retired,divorced,basic.4y,no,yes,no,telephone,may,wed,3,999,0,nonexistent,no
51,admin.,married,basic.6y,unknown,no,no,telephone,may,wed,3,999,0,nonexistent,no
36,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,2,999,0,nonexistent,no
47,technician,divorced,professional.course,unknown,no,no,telephone,may,wed,3,999,0,nonexistent,no
51,admin.,married,university.degree,no,no,no,telephone,may,wed,2,999,0,nonexistent,no
42,admin.,married,university.degree,unknown,yes,no,telephone,may,wed,4,999,0,nonexistent,no
40,technician,married,professional.course,no,yes,no,telephone,may,wed,8,999,0,nonexistent,no
26,blue-collar,married,basic.9y,unknown,no,no,telephone,may,wed,2,999,0,nonexistent,no
45,technician,married,professional.course,no,yes,no,telephone,may,wed,5,999,0,nonexistent,no
51,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,wed,7,999,0,nonexistent,no
42,services,married,high.school,no,no,no,telephone,may,wed,2,999,0,nonexistent,no
31,technician,married,professional.course,no,yes,no,telephone,may,wed,6,999,0,nonexistent,no
38,blue-collar,married,basic.4y,no,no,no,telephone,may,wed,2,999,0,nonexistent,no
51,services,divorced,basic.6y,unknown,no,yes,telephone,may,wed,3,999,0,nonexistent,no
39,entrepreneur,married,high.school,no,yes,no,telephone,may,wed,5,999,0,nonexistent,no
36,blue-collar,married,unknown,unknown,yes,yes,telephone,may,wed,3,999,0,nonexistent,no
60,services,married,unknown,no,yes,no,telephone,may,wed,1,999,0,nonexistent,no
34,management,married,university.degree,no,yes,no,telephone,may,wed,1,999,0,nonexistent,no
41,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,3,999,0,nonexistent,no
34,management,married,university.degree,no,yes,yes,telephone,may,wed,1,999,0,nonexistent,no
36,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,3,999,0,nonexistent,no
33,technician,married,professional.course,no,no,no,telephone,may,wed,2,999,0,nonexistent,no
46,admin.,single,university.degree,no,unknown,unknown,telephone,may,wed,1,999,0,nonexistent,no
44,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,3,999,0,nonexistent,no
30,blue-collar,married,basic.6y,no,no,no,telephone,may,wed,2,999,0,nonexistent,no
34,management,married,university.degree,no,no,no,telephone,may,wed,1,999,0,nonexistent,no
54,admin.,divorced,university.degree,no,no,no,telephone,may,wed,4,999,0,nonexistent,yes
58,self-employed,married,professional.course,no,yes,no,telephone,may,wed,2,999,0,nonexistent,no
29,services,married,high.school,no,yes,yes,telephone,may,wed,3,999,0,nonexistent,no
41,entrepreneur,married,university.degree,no,no,no,telephone,may,wed,4,999,0,nonexistent,no
53,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,wed,2,999,0,nonexistent,no
35,admin.,married,university.degree,no,no,no,telephone,may,wed,3,999,0,nonexistent,no
34,blue-collar,single,basic.9y,no,no,no,telephone,may,wed,3,999,0,nonexistent,no
36,blue-collar,single,unknown,no,yes,no,telephone,may,wed,4,999,0,nonexistent,no
31,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,2,999,0,nonexistent,no
59,retired,married,basic.4y,unknown,no,no,telephone,may,wed,2,999,0,nonexistent,no
49,technician,married,professional.course,unknown,unknown,unknown,telephone,may,wed,2,999,0,nonexistent,no
37,management,married,high.school,unknown,no,no,telephone,may,wed,1,999,0,nonexistent,no
50,management,married,university.degree,no,yes,no,telephone,may,wed,2,999,0,nonexistent,no
34,services,married,high.school,no,no,no,telephone,may,wed,5,999,0,nonexistent,no
32,admin.,married,university.degree,unknown,no,no,telephone,may,wed,2,999,0,nonexistent,no
45,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,wed,3,999,0,nonexistent,no
39,management,married,university.degree,no,yes,no,telephone,may,wed,3,999,0,nonexistent,no
43,unknown,married,high.school,unknown,no,no,telephone,may,wed,3,999,0,nonexistent,no
43,blue-collar,married,basic.4y,unknown,no,no,telephone,may,wed,2,999,0,nonexistent,no
52,blue-collar,married,basic.9y,unknown,no,no,telephone,may,wed,2,999,0,nonexistent,no
54,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,2,999,0,nonexistent,no
54,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,2,999,0,nonexistent,no
31,services,single,high.school,no,yes,no,telephone,may,wed,2,999,0,nonexistent,no
35,blue-collar,married,basic.6y,no,no,no,telephone,may,wed,5,999,0,nonexistent,no
28,admin.,married,high.school,no,yes,no,telephone,may,wed,2,999,0,nonexistent,no
56,retired,married,basic.9y,no,yes,yes,telephone,may,wed,4,999,0,nonexistent,no
35,admin.,single,basic.4y,unknown,no,no,telephone,may,wed,2,999,0,nonexistent,no
45,blue-collar,married,basic.9y,unknown,no,no,telephone,may,wed,3,999,0,nonexistent,no
38,entrepreneur,married,basic.9y,no,no,no,telephone,may,wed,3,999,0,nonexistent,no
42,technician,married,professional.course,no,yes,no,telephone,may,wed,3,999,0,nonexistent,no
44,blue-collar,married,basic.4y,no,no,no,telephone,may,wed,2,999,0,nonexistent,no
58,admin.,divorced,university.degree,no,yes,no,telephone,may,wed,4,999,0,nonexistent,no
43,admin.,divorced,high.school,no,yes,no,telephone,may,thu,3,999,0,nonexistent,no
37,technician,married,professional.course,no,yes,no,telephone,may,thu,3,999,0,nonexistent,no
45,blue-collar,married,basic.9y,unknown,no,no,telephone,may,thu,2,999,0,nonexistent,no
59,retired,married,university.degree,no,no,no,telephone,may,thu,6,999,0,nonexistent,no
50,blue-collar,married,basic.9y,unknown,no,no,telephone,may,thu,2,999,0,nonexistent,no
41,admin.,married,high.school,no,yes,yes,telephone,may,thu,2,999,0,nonexistent,no
33,admin.,married,university.degree,no,yes,no,telephone,may,thu,2,999,0,nonexistent,no
46,blue-collar,married,professional.course,no,no,no,telephone,may,thu,2,999,0,nonexistent,no
30,admin.,single,high.school,no,no,no,telephone,may,thu,3,999,0,nonexistent,no
28,services,single,high.school,no,no,no,telephone,may,thu,2,999,0,nonexistent,no
58,admin.,married,university.degree,no,no,yes,telephone,may,thu,2,999,0,nonexistent,no
43,blue-collar,married,basic.4y,no,no,no,telephone,may,thu,1,999,0,nonexistent,no
39,self-employed,married,high.school,no,yes,no,telephone,may,thu,5,999,0,nonexistent,no
25,services,married,professional.course,unknown,no,no,telephone,may,thu,3,999,0,nonexistent,no
39,admin.,single,unknown,no,no,no,telephone,may,thu,3,999,0,nonexistent,no
42,retired,married,basic.9y,unknown,yes,no,telephone,may,thu,1,999,0,nonexistent,no
43,admin.,married,high.school,no,yes,no,telephone,may,thu,1,999,0,nonexistent,no
43,admin.,married,high.school,no,no,no,telephone,may,thu,1,999,0,nonexistent,no
33,admin.,single,university.degree,no,no,no,telephone,may,thu,1,999,0,nonexistent,no
52,unknown,married,basic.4y,no,no,no,telephone,may,thu,1,999,0,nonexistent,no
42,services,married,professional.course,no,yes,no,telephone,may,thu,1,999,0,nonexistent,yes
53,blue-collar,married,basic.4y,unknown,no,no,telephone,may,thu,1,999,0,nonexistent,no
41,housemaid,married,basic.6y,no,no,no,telephone,may,thu,1,999,0,nonexistent,no
48,blue-collar,married,professional.course,no,yes,no,telephone,may,thu,1,999,0,nonexistent,no
40,admin.,single,high.school,no,yes,no,telephone,may,thu,1,999,0,nonexistent,no
40,admin.,single,high.school,no,no,yes,telephone,may,thu,1,999,0,nonexistent,no
53,blue-collar,married,high.school,unknown,no,yes,telephone,may,thu,1,999,0,nonexistent,no
55,admin.,married,high.school,no,no,no,telephone,may,thu,1,999,0,nonexistent,no
39,technician,married,professional.course,no,no,no,telephone,may,thu,1,999,0,nonexistent,no
35,blue-collar,married,basic.9y,no,no,yes,telephone,may,thu,1,999,0,nonexistent,no
50,housemaid,divorced,basic.4y,unknown,no,no,telephone,may,thu,1,999,0,nonexistent,no
38,services,divorced,basic.6y,no,no,no,telephone,may,thu,1,999,0,nonexistent,no
41,unemployed,married,basic.9y,unknown,no,no,telephone,may,thu,1,999,0,nonexistent,no
44,technician,married,professional.course,unknown,no,no,telephone,may,thu,1,999,0,nonexistent,no
39,admin.,married,basic.6y,unknown,no,no,telephone,may,thu,2,999,0,nonexistent,no
44,unknown,married,basic.6y,no,no,no,telephone,may,thu,1,999,0,nonexistent,no
51,technician,married,professional.course,no,no,yes,telephone,may,thu,1,999,0,nonexistent,no
41,technician,married,high.school,no,yes,yes,telephone,may,thu,2,999,0,nonexistent,no
31,technician,married,professional.course,no,no,no,telephone,may,thu,1,999,0,nonexistent,no
40,blue-collar,married,high.school,no,yes,no,telephone,may,thu,1,999,0,nonexistent,no
38,self-employed,single,university.degree,no,no,no,telephone,may,thu,1,999,0,nonexistent,no
48,blue-collar,married,basic.6y,no,no,yes,telephone,may,thu,1,999,0,nonexistent,no
32,admin.,married,high.school,no,no,no,telephone,may,thu,1,999,0,nonexistent,no
46,blue-collar,single,basic.9y,no,yes,no,telephone,may,thu,3,999,0,nonexistent,yes
49,housemaid,married,basic.4y,unknown,no,no,telephone,may,thu,1,999,0,nonexistent,no
47,blue-collar,married,basic.6y,no,yes,yes,telephone,may,thu,1,999,0,nonexistent,no
28,blue-collar,married,basic.6y,unknown,no,no,telephone,may,thu,1,999,0,nonexistent,no
38,admin.,single,university.degree,unknown,yes,no,telephone,may,thu,1,999,0,nonexistent,no
28,blue-collar,married,basic.6y,unknown,no,no,telephone,may,thu,1,999,0,nonexistent,no
51,services,married,unknown,no,yes,no,telephone,may,thu,1,999,0,nonexistent,no
50,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,2,999,0,nonexistent,no
38,admin.,single,university.degree,unknown,yes,yes,telephone,may,thu,1,999,0,nonexistent,no
48,blue-collar,married,basic.6y,no,yes,no,telephone,may,thu,1,999,0,nonexistent,no
44,technician,divorced,unknown,no,yes,no,telephone,may,thu,1,999,0,nonexistent,no
30,technician,married,professional.course,no,no,no,telephone,may,thu,1,999,0,nonexistent,no
34,blue-collar,single,basic.4y,no,no,no,telephone,may,thu,3,999,0,nonexistent,no
36,blue-collar,married,basic.6y,no,yes,no,telephone,may,thu,1,999,0,nonexistent,no
41,management,married,university.degree,unknown,no,no,telephone,may,thu,2,999,0,nonexistent,no
40,blue-collar,married,basic.6y,unknown,no,no,telephone,may,thu,1,999,0,nonexistent,no
35,unknown,married,basic.9y,no,yes,yes,telephone,may,thu,1,999,0,nonexistent,no
46,blue-collar,married,basic.4y,unknown,no,no,telephone,may,thu,1,999,0,nonexistent,no
35,unknown,married,basic.9y,no,yes,no,telephone,may,thu,1,999,0,nonexistent,no
32,management,single,university.degree,no,no,no,telephone,may,thu,1,999,0,nonexistent,no
34,admin.,married,university.degree,unknown,no,no,telephone,may,thu,1,999,0,nonexistent,no
35,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,1,999,0,nonexistent,no
28,admin.,single,professional.course,no,no,no,telephone,may,thu,1,999,0,nonexistent,no
30,services,married,high.school,unknown,no,no,telephone,may,thu,1,999,0,nonexistent,no
48,unemployed,married,basic.4y,no,yes,yes,telephone,may,thu,1,999,0,nonexistent,no
53,blue-collar,married,professional.course,no,yes,yes,telephone,may,thu,1,999,0,nonexistent,no
31,management,married,university.degree,no,yes,yes,telephone,may,thu,2,999,0,nonexistent,no
59,retired,married,unknown,no,yes,no,telephone,may,thu,2,999,0,nonexistent,no
51,unemployed,married,high.school,no,yes,no,telephone,may,thu,1,999,0,nonexistent,no
47,services,married,high.school,unknown,yes,no,telephone,may,thu,2,999,0,nonexistent,no
40,technician,married,university.degree,unknown,no,no,telephone,may,thu,2,999,0,nonexistent,no
42,entrepreneur,single,university.degree,no,yes,no,telephone,may,thu,1,999,0,nonexistent,no
30,housemaid,married,high.school,unknown,no,no,telephone,may,thu,1,999,0,nonexistent,no
