year,artist,track,time,id
2000,TLC,Dear Lie,4:36,4403
2000,Tamar,If You Don't Wanna L...,4:02,4404
2000,Tamia,Can't Go For That,3:38,4405
2000,Third Eye Blind,Deep Inside Of You,4:10,4406
2000,Third Eye Blind,Never Let You Go,3:57,4407
2000,"Thomas, Carl",Emotional,4:31,4408
2000,"Thomas, Carl",I Wish,3:50,4409
2000,"Thomas, Carl",Summer Rain,4:57,4410
2000,"Tippin, Aaron",Kiss This,2:53,4411
2000,Train,Meet Virginia,3:55,4412
2000,Trick Daddy,Shut Up,4:17,4413
2000,Trina,Pull Over,2:58,4414
2000,"Tritt, Travis",Best Of Intentions,4:15,4415
2000,Tuesday,I Know,4:06,4416
2000,"Urban, Keith",Your Everything,4:10,4417
2000,Usher,Pop Ya Collar,3:36,4418
2000,"Vassar, Phil",Carlene,4:07,4419
2000,"Vassar, Phil",Just Another Day In ...,3:54,4420
2000,Vertical Horizon,Everything You Want,4:01,4421
2000,Vertical Horizon,You're A God,3:45,4422
2000,Vitamin C,Graduation (Friends ...,4:23,4423
2000,Vitamin C,The Itch,3:30,4424
2000,"Walker, Clay","Live, Laugh, Love",4:06,4425
2000,"Walker, Clay",The Chain Of Love,5:03,4426
2000,"Wallflowers, The",Sleepwalker,3:29,4427
2000,Westlife,Swear It Again,4:07,4428
2000,"Williams, Robbie",Angels,3:56,4429
2000,"Wills, Mark",Back At One,4:00,4430
2000,"Worley, Darryl",When You Need My Lov...,3:35,4431
2000,"Wright, Chely",It Was,3:51,4432
2000,Yankee Grey,Another Nine Minutes,3:10,4433
2000,"Yearwood, Trisha",Real Live Woman,3:55,4434
2000,Ying Yang Twins,Whistle While You Tw...,4:19,4435
2000,Zombie Nation,Kernkraft 400,3:30,4436
2000,matchbox twenty,Bent,4:12,4437
2000,2 Pac,Baby Don't Cry (Keep...,4:22,4438
2000,2Ge+her,The Hardest Part Of ...,3:15,4439
2000,3 Doors Down,Kryptonite,3:53,4440
2000,3 Doors Down,Loser,4:24,4441
2000,504 Boyz,Wobble Wobble,3:35,4442
2000,98^0,Give Me Just One Nig...,3:24,4443
2000,A*Teens,Dancing Queen,3:44,4444
2000,Aaliyah,I Don't Wanna,4:15,4445
2000,Aaliyah,Try Again,4:03,4446
2000,"Adams, Yolanda",Open My Heart,5:30,4447
2000,"Adkins, Trace",More,3:05,4448
2000,"Aguilera, Christina",Come On Over Baby (A...,3:38,4449
2000,"Aguilera, Christina",I Turn To You,4:00,4450
2000,"Aguilera, Christina",What A Girl Wants,3:18,4451
2000,Alice Deejay,Better Off Alone,6:50,4452
2000,"Allan, Gary",Smoke Rings In The D...,4:18,4453
2000,Amber,Sexual,4:38,4454
2000,Anastacia,I'm Outta Love,4:01,4455
2000,"Anthony, Marc",My Baby You,3:59,4456
2000,"Anthony, Marc",You Sang To Me,3:50,4457
2000,Avant,My First Love,4:28,4458
2000,Avant,Separated,4:13,4459
2000,BBMak,Back Here,3:35,4460
2000,"Backstreet Boys, The",Shape Of My Heart,3:49,4461
2000,"Backstreet Boys, The",Show Me The Meaning ...,3:54,4462
2000,"Backstreet Boys, The",The One,3:46,4463
2000,"Badu, Erkyah",Bag Lady,5:03,4464
2000,Baha Men,Who Let The Dogs Out,3:17,4465
2000,Barenaked Ladies,Pinch Me,3:46,4466
2000,Beenie Man,Girls Dem Sugar,4:17,4467
2000,Before Dark,Monica,4:04,4468
2000,"Bega, Lou",Tricky Tricky ,3:23,4469
2000,Big Punisher,It's So Hard,3:25,4470
2000,Black Rob,Whoa!,4:04,4471
2000,"Black, Clint",Been There,5:28,4472
2000,Blaque,Bring It All To Me,3:46,4473
2000,"Blige, Mary J.",Deep Inside,5:26,4474
2000,"Blige, Mary J.",Give Me You,5:00,4475
2000,Blink-182,All The Small Things,2:52,4476
2000,Bloodhound Gang,The Bad Touch,4:20,4477
2000,Bon Jovi,It's My Life,3:44,4478
2000,"Braxton, Toni",He Wasn't Man Enough,4:21,4479
2000,"Braxton, Toni",Just Be A Man About ...,4:10,4480
2000,"Braxton, Toni",Spanish Guitar,4:24,4481
2000,"Brock, Chad",A Country Boy Can Su...,3:54,4482
2000,"Brock, Chad",Yes!,3:22,4483
2000,Brooks & Dunn,You'll Always Be Lov...,2:58,4484
2000,"Brooks, Garth",Do What You Gotta Do,2:56,4485
2000,"Byrd, Tracy",Put Your Hand In Min...,4:30,4486
2000,"Cagle, Chris",My Love Goes On And ...,3:02,4487
2000,Cam'ron,What Means The World...,4:38,4488
2000,"Carey, Mariah",Crybaby,5:19,4489
2000,"Carey, Mariah",Thank God I Found Yo...,4:14,4490
2000,"Carter, Aaron",Aaron's Party (Come ...,3:23,4491
2000,"Carter, Torrey",Take That,3:43,4492
2000,Changing Faces,That Other Woman,4:00,4493
2000,"Chesney, Kenny",I Lost It,3:54,4494
2000,"Chesney, Kenny",What I Need To Do,4:05,4495
2000,Clark Family Experience,Meanwhile Back At Th...,2:56,4496
2000,"Clark, Terri",A Little Gasoline,3:07,4497
2000,Common,The Light,3:55,4498
2000,Counting Crows,Hanginaround,4:07,4499
2000,Creed,Higher,5:16,4500
2000,Creed,With Arms Wide Open,3:52,4501
2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,4502
2000,D'Angelo,Left & Right,4:35,4503
2000,D'Angelo,Untitled (How Does I...,7:10,4504
2000,DMX,Party Up (Up In Here...,3:45,4505
2000,DMX,What You Want,4:05,4506
2000,DMX,What's My Name,3:50,4507
2000,Da Brat,That's What I'm Look...,3:44,4508
2000,Da Brat,What'Chu Like,3:57,4509
2000,"Davidson, Clay",Unconditional,3:56,4510
2000,De La Soul,All Good?,5:02,4511
2000,Destiny's Child,Independent Women Pa...,3:38,4512
2000,Destiny's Child,Jumpin' Jumpin',3:48,4513
2000,Destiny's Child,Say My Name,4:31,4514
2000,"Diffie, Joe",It's Always Somethin...,2:55,4515
2000,"Diffie, Joe",The Quittin' Kind,3:23,4516
2000,"Dion, Celine",That's The Way It Is,4:03,4517
2000,"Dixie Chicks, The",Cold Day In July,5:12,4518
2000,"Dixie Chicks, The",Cowboy Take Me Away,4:51,4519
2000,"Dixie Chicks, The",Goodbye Earl,4:19,4520
2000,"Dixie Chicks, The",Without You,3:32,4521
2000,Dr. Dre,Forgot About Dre,3:42,4522
2000,Dr. Dre,The Next Episode,2:38,4523
2000,Drama,"Left, Right, Left",3:37,4524
2000,Dream,He Loves U Not,3:43,4525
2000,"Eastsidaz, The",G'D Up,4:27,4526
2000,"Eastsidaz, The",Got Beef,3:58,4527
2000,Eiffel 65,Blue,3:29,4528
2000,"Elliott, Missy ""Misdemeanor""",Hot Boyz,3:51,4529
2000,Eminem,Stan,5:26,4530
2000,Eminem,The Real Slim Shady,4:42,4531
2000,Eminem,The Way I Am,4:40,4532
2000,En Vogue,Riddle,5:10,4533
2000,"Estefan, Gloria",No Me Dejes De Quere...,3:25,4534
2000,"Evans, Sara",Born To Fly,5:36,4535
2000,Eve,Got It All,3:48,4536
2000,Eve,Love Is Blind,3:51,4537
2000,Everclear,Wonderful,4:30,4538
2000,"Fabian, Lara",I Will Love Again,3:43,4539
2000,Fatboy Slim,The Rockafeller Skan...,4:00,4540
2000,Filter,Take A Picture,4:23,4541
2000,Foo Fighters,Learn To Fly,3:55,4542
2000,Fragma,Toca's Miracle,3:22,4543
2000,Funkmaster Flex,Do You,4:14,4544
2000,Ghostface Killah,Cherchez LaGhost,3:04,4545
2000,"Gill, Vince",Feels Like Love,4:13,4546
2000,"Gilman, Billy",One Voice,4:07,4547
2000,Ginuwine,None Of Ur Friends B...,4:12,4548
2000,Ginuwine,The Best Man I Can B...,4:06,4549
2000,Goo Goo Dolls,Broadway,3:54,4550
2000,"Gray, Macy",I Try,3:52,4551
2000,"Griggs, Andy",She's More,3:19,4552
2000,Guy,Dancin',4:08,4553
2000,Hanson,This Time Around,4:14,4554
2000,"Hart, Beth",L.A. Song,3:47,4555
2000,"Heatherly, Eric",Flowers On The Wall,3:16,4556
2000,"Henley, Don",Taking You Home,4:08,4557
2000,"Herndon, Ty",No Mercy,4:43,4558
2000,"Hill, Faith",Breathe,4:04,4559
2000,"Hill, Faith",Let's Make Love,4:11,4560
2000,Hoku,Another Dumb Blonde,3:47,4561
2000,"Hollister, Dave",Can't Stay,6:17,4562
2000,Hot Boys,I Need A Hot Girl,4:16,4563
2000,"Houston, Whitney",Could I Have This Ki...,3:54,4564
2000,"Houston, Whitney",I Learned From The B...,4:18,4565
2000,"Houston, Whitney",My Love Is Your Love,4:16,4566
2000,"Houston, Whitney","Same Script, Differe...",4:45,4567
2000,IMx,Stay The Night,3:37,4568
2000,Ice Cube,You Can Do It,4:20,4569
2000,Ideal,Whatever,3:48,4570
2000,"Iglesias, Enrique",Be With You,3:36,4571
2000,"Iglesias, Enrique",Rhythm Divine,7:35,4572
2000,J-Shin,One Night Stand,4:34,4573
2000,Ja Rule,Between Me And You,4:05,4574
2000,"Jackson, Alan",It Must Be Love,2:53,4575
2000,"Jackson, Alan",Pop A Top,3:04,4576
2000,"Jackson, Alan",www.memory,2:36,4577
2000,Jagged Edge,He Can't Love U,3:30,4578
2000,Jagged Edge,Let's Get Married,4:23,4579
2000,Janet,Doesn't Really Matte...,4:17,4580
2000,Jay-Z,Anything,3:41,4581
2000,Jay-Z,Big Pimpin',3:55,4582
2000,Jay-Z,Do It Again (Put Ya ...,3:47,4583
2000,Jay-Z,Hey Papi,3:40,4584
2000,Jay-Z,I Just Wanna Love U ...,3:50,4585
2000,"Jean, Wyclef",911,4:00,4586
2000,Joe,I Wanna Know,4:57,4587
2000,Joe,Treat Her Like A Lad...,4:12,4588
2000,"John, Elton",Someday Out Of The B...,4:41,4589
2000,"Jones, Donell",Where I Wanna Be,6:22,4590
2000,"Jordan, Montell",Get It On.. Tonite,4:34,4591
2000,Juvenile,U Understand,3:51,4592
2000,Kandi,Don't Think I'm Not,3:50,4593
2000,"Keith, Toby",Country Comes To Tow...,3:39,4594
2000,"Keith, Toby",How Do You Like Me N...,3:29,4595
2000,Kelis,Caught Out There,4:09,4596
2000,Kenny G,Auld Lang Syne (The ...,7:50,4597
2000,Kid Rock,Only God Knows Why,5:27,4598
2000,"Kravitz, Lenny",I Belong To You,4:17,4599
2000,Kumbia Kings,U Don't Love Me,3:50,4600
2000,LFO,I Don't Wanna Kiss Y...,5:00,4601
2000,LFO,West Side Story,3:27,4602
2000,LL Cool J,Imagine That,4:00,4603
2000,"Larrieux, Amel",Get Up,4:02,4604
2000,"Lawrence, Tracy",Lessons Learned,2:55,4605
2000,"Levert, Gerald",Baby U Are,4:10,4606
2000,"Levert, Gerald",Mr. Too Damn Good,4:06,4607
2000,Lil Bow Wow,Bounce With Me,3:22,4608
2000,Lil Wayne,Tha Block Is Hot,4:13,4609
2000,Lil' Kim,How Many Licks?,3:50,4610
2000,Lil' Kim,No Matter What They ...,4:12,4611
2000,Lil' Mo,Ta Da,4:17,4612
2000,Lil' Zane,Callin' Me,3:43,4613
2000,Limp Bizkit,N 2 Gether Now,3:55,4614
2000,Limp Bizkit,Re-Arranged,4:08,4615
2000,Limp Bizkit,Rollin',4:04,4616
2000,Lonestar,Amazed,4:25,4617
2000,Lonestar,Smile,3:33,4618
2000,Lonestar,What About Now,3:30,4619
2000,"Lopez, Jennifer",Feelin' Good,4:28,4620
2000,"Loveless, Patty",That's The Kind Of M...,3:27,4621
2000,Lox,"Ryde or Die, Chick",3:56,4622
2000,Lucy Pearl,Dance Tonight,3:45,4623
2000,Ludacris,What's Your Fantasy,4:16,4624
2000,M2M,Don't Say You Love M...,3:41,4625
2000,M2M,Mirror Mirror,3:19,4626
2000,Madison Avenue,Don't Call Me Baby,3:44,4627
2000,Madonna,American Pie,4:30,4628
2000,Madonna,Music,3:45,4629
2000,"Martin, Ricky",Private Emotion,4:02,4630
2000,"Martin, Ricky",Shake Your Bon-Bon,3:08,4631
2000,"Martin, Ricky",She Bangs,4:02,4632
2000,Mary Mary,Shackles (Praise You...,3:12,4633
2000,Master P,Souljas,3:33,4634
2000,"McBride, Martina",Love's The Only Hous...,5:13,4635
2000,"McBride, Martina",There You Are,3:26,4636
2000,"McEntire, Reba",I'll Be,4:23,4637
2000,"McEntire, Reba",What Do You Say,3:26,4638
2000,"McGraw, Tim",My Best Friend,4:33,4639
2000,"McGraw, Tim",My Next Thirty Years,3:37,4640
2000,"McGraw, Tim",Some Things Never Ch...,3:56,4641
2000,"McKnight, Brian",Stay Or Let It Go,4:32,4642
2000,"Messina, Jo Dee",Because You Love Me,3:50,4643
2000,"Messina, Jo Dee",That's The Way,3:17,4644
2000,Metallica,I Disappear,4:26,4645
2000,Metallica,No Leaf Clover (Live...,5:43,4646
2000,Montgomery Gentry,Daddy Won't Sell The...,4:18,4647
2000,"Montgomery, John Michael",The Little Girl,3:52,4648
2000,"Moore, Chante",Straight Up,3:40,4649
2000,"Moore, Mandy",I Wanna Be With You,4:12,4650
2000,"Mumba, Samantha",Gotta Tell You,3:19,4651
2000,Musiq,Just Friends,4:02,4652
2000,Mya,Case Of The Ex (What...,3:50,4653
2000,Mya,The Best Of Me,4:12,4654
2000,Mystikal,Shake Ya Ass,4:46,4655
2000,N'Sync,Bye Bye Bye,3:15,4656
2000,N'Sync,It's Gonna Be Me,3:10,4657
2000,N'Sync,This I Promise You,4:23,4658
2000,Nas,You Owe Me,3:51,4659
2000,Nelly,(Hot S**t) Country G...,4:17,4660
2000,Next,Wifey,4:03,4661
2000,Nine Days,Absolutely (Story Of...,3:09,4662
2000,Nine Days,If I Am,4:18,4663
2000,No Doubt,Simple Kind Of Life,4:11,4664
2000,Nu Flavor,3 Little Words,3:54,4665
2000,"Offspring, The",Original Prankster,3:42,4666
2000,"Paisley, Brad",Me Neither,3:19,4667
2000,"Paisley, Brad",We Danced,3:45,4668
2000,Papa Roach,Last Resort,3:19,4669
2000,Pearl Jam,Nothing As It Seems,5:20,4670
2000,Pink,Most Girls,4:06,4671
2000,Pink,There U Go,3:23,4672
2000,"Price, Kelly",As We Lay,6:20,4673
2000,"Price, Kelly",Love Sets You Free,3:46,4674
2000,"Price, Kelly",You Should've Told M...,3:12,4675
2000,Profyle,Liar,3:57,4676
2000,Puff Daddy,Best Friend,5:33,4677
2000,Q-Tip,Breathe And Stop,4:06,4678
2000,R.E.M.,The Great Beyond,4:10,4679
2000,Rascal Flatts,Prayin' For Daylight,3:36,4680
2000,"Raye, Collin",Couldn't Last A Mome...,3:40,4681
2000,Red Hot Chili Peppers,Californication,5:21,4682
2000,Red Hot Chili Peppers,Otherside,4:13,4683
2000,"Rimes, LeAnn",Big Deal,3:03,4684
2000,"Rimes, LeAnn",Can't Fight The Moon...,3:33,4685
2000,"Rimes, LeAnn",I Need You,3:42,4686
2000,"Rogers, Kenny",Buy Me A Rose,3:46,4687
2000,Ruff Endz,No More,3:56,4688
2000,Sammie,I Like It,4:09,4689
2000,Santana,"Maria, Maria",4:18,4690
2000,Savage Garden,Crash And Burn,4:41,4691
2000,Savage Garden,I Knew I Loved You,4:07,4692
2000,SheDaisy,Deck The Halls,3:46,4693
2000,SheDaisy,I Will.. But,3:40,4694
2000,SheDaisy,This Woman Needs,3:20,4695
2000,"Sheist, Shade",Where I Wanna Be,4:16,4696
2000,Shyne,Bad Boyz,4:22,4697
2000,"Simpson, Jessica",I Think I'm In Love ...,3:32,4698
2000,"Simpson, Jessica",Where You Are,3:51,4699
2000,Sisqo,Got To Get It,3:52,4700
2000,Sisqo,Incomplete,3:52,4701
2000,Sisqo,Thong Song,4:05,4702
2000,Sister Hazel,Change Your Mind,4:02,4703
2000,Smash Mouth,Then The Morning Com...,3:04,4704
2000,"Smith, Will",Freakin' It,3:58,4705
2000,Son By Four,A Puro Dolor (Purest...,3:30,4706
2000,Sonique,It Feels So Good,3:48,4707
2000,SoulDecision,Faded,3:25,4708
2000,"Spears, Britney",From The Bottom Of M...,4:30,4709
2000,"Spears, Britney",Lucky,3:23,4710
2000,"Spears, Britney",Oops!.. I Did It Aga...,3:30,4711
2000,"Spencer, Tracie",Still In My Heart,4:11,4712
2000,Splender,I Think God Can Expl...,3:55,4713
2000,Sting,Desert Rose,3:52,4714
2000,Stone Temple Pilots,Sour Girl,4:16,4715
2000,"Stone, Angie",No More Rain (In Thi...,4:42,4716
2000,"Strait, George",Go On,3:48,4717
2000,"Strait, George",The Best Day,3:24,4718
2000,Sugar Ray,Falls Apart,4:15,4719
2000,TLC,Dear Lie,4:36,4720
2000,Tamar,If You Don't Wanna L...,4:02,4721
2000,Tamia,Can't Go For That,3:38,4722
2000,Third Eye Blind,Deep Inside Of You,4:10,4723
2000,Third Eye Blind,Never Let You Go,3:57,4724
2000,"Thomas, Carl",Emotional,4:31,4725
2000,"Thomas, Carl",I Wish,3:50,4726
2000,"Thomas, Carl",Summer Rain,4:57,4727
2000,"Tippin, Aaron",Kiss This,2:53,4728
2000,Train,Meet Virginia,3:55,4729
2000,Trick Daddy,Shut Up,4:17,4730
2000,Trina,Pull Over,2:58,4731
2000,"Tritt, Travis",Best Of Intentions,4:15,4732
2000,Tuesday,I Know,4:06,4733
2000,"Urban, Keith",Your Everything,4:10,4734
2000,Usher,Pop Ya Collar,3:36,4735
2000,"Vassar, Phil",Carlene,4:07,4736
2000,"Vassar, Phil",Just Another Day In ...,3:54,4737
2000,Vertical Horizon,Everything You Want,4:01,4738
2000,Vertical Horizon,You're A God,3:45,4739
2000,Vitamin C,Graduation (Friends ...,4:23,4740
2000,Vitamin C,The Itch,3:30,4741
2000,"Walker, Clay","Live, Laugh, Love",4:06,4742
2000,"Walker, Clay",The Chain Of Love,5:03,4743
2000,"Wallflowers, The",Sleepwalker,3:29,4744
2000,Westlife,Swear It Again,4:07,4745
2000,"Williams, Robbie",Angels,3:56,4746
2000,"Wills, Mark",Back At One,4:00,4747
2000,"Worley, Darryl",When You Need My Lov...,3:35,4748
2000,"Wright, Chely",It Was,3:51,4749
2000,Yankee Grey,Another Nine Minutes,3:10,4750
2000,"Yearwood, Trisha",Real Live Woman,3:55,4751
2000,Ying Yang Twins,Whistle While You Tw...,4:19,4752
2000,Zombie Nation,Kernkraft 400,3:30,4753
2000,matchbox twenty,Bent,4:12,4754
2000,2 Pac,Baby Don't Cry (Keep...,4:22,4755
2000,2Ge+her,The Hardest Part Of ...,3:15,4756
2000,3 Doors Down,Kryptonite,3:53,4757
2000,3 Doors Down,Loser,4:24,4758
2000,504 Boyz,Wobble Wobble,3:35,4759
2000,98^0,Give Me Just One Nig...,3:24,4760
2000,A*Teens,Dancing Queen,3:44,4761
2000,Aaliyah,I Don't Wanna,4:15,4762
2000,Aaliyah,Try Again,4:03,4763
2000,"Adams, Yolanda",Open My Heart,5:30,4764
2000,"Adkins, Trace",More,3:05,4765
2000,"Aguilera, Christina",Come On Over Baby (A...,3:38,4766
2000,"Aguilera, Christina",I Turn To You,4:00,4767
2000,"Aguilera, Christina",What A Girl Wants,3:18,4768
2000,Alice Deejay,Better Off Alone,6:50,4769
2000,"Allan, Gary",Smoke Rings In The D...,4:18,4770
2000,Amber,Sexual,4:38,4771
2000,Anastacia,I'm Outta Love,4:01,4772
2000,"Anthony, Marc",My Baby You,3:59,4773
2000,"Anthony, Marc",You Sang To Me,3:50,4774
2000,Avant,My First Love,4:28,4775
2000,Avant,Separated,4:13,4776
2000,BBMak,Back Here,3:35,4777
2000,"Backstreet Boys, The",Shape Of My Heart,3:49,4778
2000,"Backstreet Boys, The",Show Me The Meaning ...,3:54,4779
2000,"Backstreet Boys, The",The One,3:46,4780
2000,"Badu, Erkyah",Bag Lady,5:03,4781
2000,Baha Men,Who Let The Dogs Out,3:17,4782
2000,Barenaked Ladies,Pinch Me,3:46,4783
2000,Beenie Man,Girls Dem Sugar,4:17,4784
2000,Before Dark,Monica,4:04,4785
2000,"Bega, Lou",Tricky Tricky ,3:23,4786
2000,Big Punisher,It's So Hard,3:25,4787
2000,Black Rob,Whoa!,4:04,4788
2000,"Black, Clint",Been There,5:28,4789
2000,Blaque,Bring It All To Me,3:46,4790
2000,"Blige, Mary J.",Deep Inside,5:26,4791
2000,"Blige, Mary J.",Give Me You,5:00,4792
2000,Blink-182,All The Small Things,2:52,4793
2000,Bloodhound Gang,The Bad Touch,4:20,4794
2000,Bon Jovi,It's My Life,3:44,4795
2000,"Braxton, Toni",He Wasn't Man Enough,4:21,4796
2000,"Braxton, Toni",Just Be A Man About ...,4:10,4797
2000,"Braxton, Toni",Spanish Guitar,4:24,4798
2000,"Brock, Chad",A Country Boy Can Su...,3:54,4799
2000,"Brock, Chad",Yes!,3:22,4800
2000,Brooks & Dunn,You'll Always Be Lov...,2:58,4801
2000,"Brooks, Garth",Do What You Gotta Do,2:56,4802
2000,"Byrd, Tracy",Put Your Hand In Min...,4:30,4803
2000,"Cagle, Chris",My Love Goes On And ...,3:02,4804
2000,Cam'ron,What Means The World...,4:38,4805
2000,"Carey, Mariah",Crybaby,5:19,4806
2000,"Carey, Mariah",Thank God I Found Yo...,4:14,4807
2000,"Carter, Aaron",Aaron's Party (Come ...,3:23,4808
2000,"Carter, Torrey",Take That,3:43,4809
2000,Changing Faces,That Other Woman,4:00,4810
2000,"Chesney, Kenny",I Lost It,3:54,4811
2000,"Chesney, Kenny",What I Need To Do,4:05,4812
2000,Clark Family Experience,Meanwhile Back At Th...,2:56,4813
2000,"Clark, Terri",A Little Gasoline,3:07,4814
2000,Common,The Light,3:55,4815
2000,Counting Crows,Hanginaround,4:07,4816
2000,Creed,Higher,5:16,4817
2000,Creed,With Arms Wide Open,3:52,4818
2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,4819
2000,D'Angelo,Left & Right,4:35,4820
2000,D'Angelo,Untitled (How Does I...,7:10,4821
2000,DMX,Party Up (Up In Here...,3:45,4822
2000,DMX,What You Want,4:05,4823
2000,DMX,What's My Name,3:50,4824
2000,Da Brat,That's What I'm Look...,3:44,4825
2000,Da Brat,What'Chu Like,3:57,4826
2000,"Davidson, Clay",Unconditional,3:56,4827
2000,De La Soul,All Good?,5:02,4828
2000,Destiny's Child,Independent Women Pa...,3:38,4829
2000,Destiny's Child,Jumpin' Jumpin',3:48,4830
2000,Destiny's Child,Say My Name,4:31,4831
2000,"Diffie, Joe",It's Always Somethin...,2:55,4832
2000,"Diffie, Joe",The Quittin' Kind,3:23,4833
2000,"Dion, Celine",That's The Way It Is,4:03,4834
2000,"Dixie Chicks, The",Cold Day In July,5:12,4835
2000,"Dixie Chicks, The",Cowboy Take Me Away,4:51,4836
2000,"Dixie Chicks, The",Goodbye Earl,4:19,4837
2000,"Dixie Chicks, The",Without You,3:32,4838
2000,Dr. Dre,Forgot About Dre,3:42,4839
2000,Dr. Dre,The Next Episode,2:38,4840
2000,Drama,"Left, Right, Left",3:37,4841
2000,Dream,He Loves U Not,3:43,4842
2000,"Eastsidaz, The",G'D Up,4:27,4843
2000,"Eastsidaz, The",Got Beef,3:58,4844
2000,Eiffel 65,Blue,3:29,4845
2000,"Elliott, Missy ""Misdemeanor""",Hot Boyz,3:51,4846
2000,Eminem,Stan,5:26,4847
2000,Eminem,The Real Slim Shady,4:42,4848
2000,Eminem,The Way I Am,4:40,4849
2000,En Vogue,Riddle,5:10,4850
2000,"Estefan, Gloria",No Me Dejes De Quere...,3:25,4851
2000,"Evans, Sara",Born To Fly,5:36,4852
2000,Eve,Got It All,3:48,4853
2000,Eve,Love Is Blind,3:51,4854
2000,Everclear,Wonderful,4:30,4855
2000,"Fabian, Lara",I Will Love Again,3:43,4856
2000,Fatboy Slim,The Rockafeller Skan...,4:00,4857
2000,Filter,Take A Picture,4:23,4858
2000,Foo Fighters,Learn To Fly,3:55,4859
2000,Fragma,Toca's Miracle,3:22,4860
2000,Funkmaster Flex,Do You,4:14,4861
2000,Ghostface Killah,Cherchez LaGhost,3:04,4862
2000,"Gill, Vince",Feels Like Love,4:13,4863
2000,"Gilman, Billy",One Voice,4:07,4864
2000,Ginuwine,None Of Ur Friends B...,4:12,4865
2000,Ginuwine,The Best Man I Can B...,4:06,4866
2000,Goo Goo Dolls,Broadway,3:54,4867
2000,"Gray, Macy",I Try,3:52,4868
2000,"Griggs, Andy",She's More,3:19,4869
2000,Guy,Dancin',4:08,4870
2000,Hanson,This Time Around,4:14,4871
2000,"Hart, Beth",L.A. Song,3:47,4872
2000,"Heatherly, Eric",Flowers On The Wall,3:16,4873
2000,"Henley, Don",Taking You Home,4:08,4874
2000,"Herndon, Ty",No Mercy,4:43,4875
2000,"Hill, Faith",Breathe,4:04,4876
2000,"Hill, Faith",Let's Make Love,4:11,4877
2000,Hoku,Another Dumb Blonde,3:47,4878
2000,"Hollister, Dave",Can't Stay,6:17,4879
2000,Hot Boys,I Need A Hot Girl,4:16,4880
2000,"Houston, Whitney",Could I Have This Ki...,3:54,4881
2000,"Houston, Whitney",I Learned From The B...,4:18,4882
2000,"Houston, Whitney",My Love Is Your Love,4:16,4883
2000,"Houston, Whitney","Same Script, Differe...",4:45,4884
2000,IMx,Stay The Night,3:37,4885
2000,Ice Cube,You Can Do It,4:20,4886
2000,Ideal,Whatever,3:48,4887
2000,"Iglesias, Enrique",Be With You,3:36,4888
2000,"Iglesias, Enrique",Rhythm Divine,7:35,4889
2000,J-Shin,One Night Stand,4:34,4890
2000,Ja Rule,Between Me And You,4:05,4891
2000,"Jackson, Alan",It Must Be Love,2:53,4892
2000,"Jackson, Alan",Pop A Top,3:04,4893
2000,"Jackson, Alan",www.memory,2:36,4894
2000,Jagged Edge,He Can't Love U,3:30,4895
2000,Jagged Edge,Let's Get Married,4:23,4896
2000,Janet,Doesn't Really Matte...,4:17,4897
2000,Jay-Z,Anything,3:41,4898
2000,Jay-Z,Big Pimpin',3:55,4899
2000,Jay-Z,Do It Again (Put Ya ...,3:47,4900
2000,Jay-Z,Hey Papi,3:40,4901
2000,Jay-Z,I Just Wanna Love U ...,3:50,4902
2000,"Jean, Wyclef",911,4:00,4903
2000,Joe,I Wanna Know,4:57,4904
2000,Joe,Treat Her Like A Lad...,4:12,4905
2000,"John, Elton",Someday Out Of The B...,4:41,4906
2000,"Jones, Donell",Where I Wanna Be,6:22,4907
2000,"Jordan, Montell",Get It On.. Tonite,4:34,4908
2000,Juvenile,U Understand,3:51,4909
2000,Kandi,Don't Think I'm Not,3:50,4910
2000,"Keith, Toby",Country Comes To Tow...,3:39,4911
2000,"Keith, Toby",How Do You Like Me N...,3:29,4912
2000,Kelis,Caught Out There,4:09,4913
2000,Kenny G,Auld Lang Syne (The ...,7:50,4914
2000,Kid Rock,Only God Knows Why,5:27,4915
